,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
437,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,QLD,108987.0,30274.0,Wind,2017-2018,-17.5945918,145.5313612,True
439,REGIONAL POWER CORPORATION,Carnarvon Power Station & Distribution network,WA,155505.0,43196.0,Gas,2017-2018,-24.8838363,113.6570584,False
440,REGIONAL POWER CORPORATION,Denham Power Station & Denham Distribution network,WA,14638.0,4066.0,Diesel,2017-2018,51.57877569999999,-0.4973433,False
441,REGIONAL POWER CORPORATION,Kalumburu Power Station & Distribution network,WA,7474.0,2076.0,Diesel,2017-2018,-14.2917439,126.646165,False
442,REGIONAL POWER CORPORATION,Kununurra Power Station & Kununurra Distribution network,WA,337.0,94.0,Diesel,2017-2018,-15.7783483,128.7439001,False
443,REGIONAL POWER CORPORATION,Marble Bar Power Station & Marble Bar Distribution network,WA,8074.0,2243.0,Diesel,2017-2018,-21.1802046,119.936303,False
444,REGIONAL POWER CORPORATION,Murchison Radio Astronomy Power Station and Distribution Network,WA,14385.0,3996.0,Diesel,2017-2018,47.7510741,-120.7401386,False
445,REGIONAL POWER CORPORATION,Nullagine Power Station & Nullagine Distribution network,WA,3850.0,1069.0,Diesel,2017-2018,-21.8864147,120.1080446,False
446,REGIONAL POWER CORPORATION,Onslow Power Station Horizon Power back-up & Onslow Distribtion Network,WA,23968.0,6658.0,Gas,2017-2018,-21.7765045,115.0831642,False
447,REGIONAL POWER CORPORATION,Wyndham Power Station & Distribution network,WA,489.0,136.0,Diesel,2017-2018,-27.6728168,121.6283098,False
448,REGIONAL POWER CORPORATION,Yungngora Power Station & Yungngora Distribution Network,WA,5871.0,1631.0,Diesel,2017-2018,-18.5015925,124.8277277,False
450,REGIONAL WIND FARMS PTY LTD,Wonthaggi Wind Farm,VIC,104304.0,28973.0,Wind,2017-2018,-38.6073719,145.547975,True
452,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,QLD,273499.0,75972.0,Bagasse,2017-2018,-27.735318,153.327776,True
454,SANTOS LIMITED,Wilga Park Power Station,NSW,304096.0,84471.0,Coal Seam Methane,2017-2018,-30.3634841,149.6771233,False
456,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Musselroe Wind Farm Pty Ltd,TAS,2164720.0,601311.0,Wind,2017-2018,-40.7803916,148.0104827,True
457,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,897716.0,249366.0,Wind,2017-2018,-40.7396138,144.6893962,True
458,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,1038241.0,288400.0,Wind,2017-2018,-40.7848399,144.7294621,True
460,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,1657221.0,460339.0,Wind,2017-2018,-33.7809175,138.2149099,True
462,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,1277877.0,354966.0,Wind,2017-2018,-33.7140884,138.1408256,True
464,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,SA,1684213.0,467837.0,Wind,2017-2018,-33.7140884,138.1408256,True
466,SNOWY HYDRO LIMITED,Angaston Power Station,SA,8000.0,2222.0,Diesel,2017-2018,-30.0002315,136.2091547,False
467,SNOWY HYDRO LIMITED,Colongra Power Station,NSW,54436.0,15121.0,Gas,2017-2018,-33.2094402,151.5457289,False
468,SNOWY HYDRO LIMITED,Laverton North Power Station,VIC,644421.0,179006.0,Gas,2017-2018,-37.8410186,144.7875213,False
469,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,SA,17488.0,4858.0,Diesel,2017-2018,-35.1102132,138.4909081,False
470,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,NSW,15661978.0,4350549.0,Hydro,2017-2018,-31.2532183,146.921099,True
473,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm ,NSW,557766.0,154935.0,Solar,2017-2018,-29.56119339999999,149.8624335,True
475,SPIC PACIFIC ENERGY PTY LTD,Challicum Hills Wind Farm ,VIC,477876.0,132743.0,Wind,2017-2018,-37.3887311,143.0775131,True
477,SPIC PACIFIC ENERGY PTY LTD,Codrington Wind Farm ,VIC,156907.0,43585.0,Wind,2017-2018,-38.2727138,141.9730619,True
478,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,VIC,421.0,117.0,Wind,2017-2018,-37.1263843,143.1559074,True
479,SPIC PACIFIC ENERGY PTY LTD,Eildon Pondage Hydro ,VIC,54693.0,15193.0,Hydro,2017-2018,-37.2429628,145.897452,True
480,SPIC PACIFIC ENERGY PTY LTD,Glenmaggie Hydro ,VIC,14580.0,4050.0,Hydro,2017-2018,-37.8758483,146.7174016,True
481,SPIC PACIFIC ENERGY PTY LTD,Ord Hydro ,WA,794832.0,220787.0,Hydro,2017-2018,-16.1200015,128.738173,True
482,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms ,VIC,1655926.0,459979.0,Wind,2017-2018,-38.3644104,141.6251525,True
483,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm ,NSW,1084847.0,301346.0,Wind,2017-2018,-34.4237104,149.8258649,True
484,SPIC PACIFIC ENERGY PTY LTD,The Drop Hydro ,NSW,15493.0,4304.0,Hydro,2017-2018,-35.7761274,145.7533079,True
485,SPIC PACIFIC ENERGY PTY LTD,William Hovell Hydro ,VIC,14407.0,4002.0,Hydro,2017-2018,-36.9252158,146.3894175,True
486,SPIC PACIFIC ENERGY PTY LTD,Yaloak South Wind Farm ,VIC,129067.0,35852.0,Wind,2017-2018,-37.7164742,144.2419466,True
487,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm ,VIC,326561.0,90711.0,Wind,2017-2018,-38.3644104,141.6251525,True
489,STANWELL CORPORATION LIMITED,Barron Gorge Power Station,QLD,554034.0,153898.0,Hydro,2017-2018,-16.8509999,145.6468624,True
490,STANWELL CORPORATION LIMITED,Kareeya Power Station,QLD,1621510.0,450419.0,Hydro,2017-2018,-17.767023,145.5780181,True
491,STANWELL CORPORATION LIMITED,Mackay Gas Turbine,QLD,683.0,190.0,Diesel,2017-2018,-21.1446265,149.1589441,False
492,STANWELL CORPORATION LIMITED,Mica Creek Power Station,QLD,435909.0,121086.0,Gas,2017-2018,-20.7784961,139.489875,False
493,STANWELL CORPORATION LIMITED,Stanwell Power Station,QLD,31695761.0,8804378.0,Black Coal,2017-2018,-23.5091325,150.3208166,False
494,STANWELL CORPORATION LIMITED,Swanbank E Power Station,QLD,2416169.0,671158.0,Gas,2017-2018,-27.6552772,152.8182067,False
495,STANWELL CORPORATION LIMITED,Tarong Power Stations,QLD,43557325.0,12099257.0,Black Coal,2017-2018,-26.7813053,151.9144592,False
497,SUNSET POWER INTERNATIONAL PTY LTD,Vales Point Power Station,NSW,29025803.0,8062723.0,Black Coal,2017-2018,-33.1620493,151.5407221,False
499,SWF1 OPERATIONS HOLDINGS PTY LTD,SWF 1 Operations Holdings Pty Ltd,NSW,266253.0,73959.0,Wind,2017-2018,-31.2532183,146.921099,True
501,SYNERGEN POWER PTY LIMITED,Dry Creek Power Station,SA,38614.0,10726.0,Gas,2017-2018,-34.8474882,138.5818107,False
502,SYNERGEN POWER PTY LIMITED,Mintaro Power Station,SA,152219.0,42283.0,Gas,2017-2018,-33.9181674,138.7232044,False
503,SYNERGEN POWER PTY LIMITED,Port Lincoln Power Station,SA,6022.0,1673.0,Diesel,2017-2018,-34.7226381,135.8597449,False
504,SYNERGEN POWER PTY LIMITED,Snuggery Power Station,SA,2678.0,744.0,Diesel,2017-2018,-30.0002315,136.2091547,False
508,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,WA,935310.0,259808.0,Gas,2017-2018,-30.749,121.466,False
509,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,WA,966932.0,268592.0,Gas,2017-2018,-31.201572,121.662514,False
510,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,WA,900097.0,250027.0,Gas,2017-2018,-27.9160091,120.6991137,False
511,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,WA,1543160.0,428656.0,Gas,2017-2018,-27.281731,120.501701,False
512,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Solomon Power Station,WA,334016.0,92782.0,Gas,2017-2018,-27.6728168,121.6283098,False
513,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,South Hedland Power Station,WA,1542652.0,428514.0,Gas,2017-2018,-20.4072579,118.5965289,False
515,WATER CORPORATION,Cocos Keeling Islands - Home Island Generation,WA,8913.0,2476.0,Diesel,2017-2018,-12.1178984,96.8967258,False
516,WATER CORPORATION,Cocos Keeling Islands - West Island Generation,WA,8948.0,2486.0,Diesel,2017-2018,-12.1450486,96.82170169999999,False
518,WEIPA SOLAR FARM PTY LTD,Weipa Solar Power Station,QLD,3115.0,865.0,Solar,2017-2018,-12.6492936,141.8469901,True
520,YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,WA,96155.0,26710.0,Gas,2017-2018,-27.6728168,121.6283098,False
1,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,NSW,575522.0,159867.0,Wind,2020-2021,-34.6905625,149.4270092,True
2,ACCIONA ENERGY OCEANIA PTY LTD,Mt Gellibrand Wind Farm,VIC,1018498.0,282916.0,Wind,2020-2021,-38.2327778,143.7922222,True
3,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,VIC,2339624.0,649896.0,Wind,2020-2021,-37.3946388,143.6386011,True
5,ADANI RENEWABLE ASSET HOLDINGS PTY LTD,Adani Rugby Run Solar Farm,QLD,587856.0,163293.0,Solar,2020-2021,-22.575197,144.0847926,True
7,AGL ENERGY LIMITED,Banimboola Hydro,VIC,7240.0,2011.0,Hydro,2020-2021,-36.5335771,147.4603458,True
8,AGL ENERGY LIMITED,Barker Inlet Power Station,SA,1391597.0,386555.0,Gas,2020-2021,-34.8043219,138.5249106,False
9,AGL ENERGY LIMITED,Bayswater Power Station,NSW,51517714.0,14310476.0,Black Coal,2020-2021,-32.3925781,150.9490509,False
10,AGL ENERGY LIMITED,Bogong Power Station,VIC,314481.0,87356.0,Hydro,2020-2021,-36.8057885,147.2281158,True
11,AGL ENERGY LIMITED,Broken Hill Solar Plant,NSW,408929.0,113591.0,Solar,2020-2021,-31.985972,141.3929982,True
13,AGL ENERGY LIMITED,Copeton Hydro,NSW,33585.0,9329.0,Hydro,2020-2021,-29.8466241,150.8866281,True
14,AGL ENERGY LIMITED,Dartmouth Hydro,VIC,153275.0,42576.0,Hydro,2020-2021,-36.5324694,147.4961766,True
15,AGL ENERGY LIMITED,Eildon Hydro,VIC,401140.0,111428.0,Hydro,2020-2021,-37.2345677,145.9089916,True
16,AGL ENERGY LIMITED,Glenbawn Hydro,NSW,123.0,34.0,Hydro,2020-2021,-32.1080329,150.985732,True
21,AGL ENERGY LIMITED,Hunter Valley Gas Turbines,NSW,0.0,0.0,Gas,2020-2021,-32.1932173,151.700565,False
22,AGL ENERGY LIMITED,Kwinana Swift Power Station,WA,124238.0,34511.0,Gas,2020-2021,-32.2320792,115.7787256,False
23,AGL ENERGY LIMITED,Liddell Power Station,NSW,26305616.0,7307116.0,Black Coal,2020-2021,-32.3715056,150.9773385,False
24,AGL ENERGY LIMITED,Loy Yang Power Station and Mine,VIC,59031839.0,16397733.0,Brown Coal,2020-2021,-38.2537069,146.5756631,False
25,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,2641871.0,733853.0,Wind,2020-2021,-38.0490795,142.1915163,True
26,AGL ENERGY LIMITED,McKay Creek Hydro,VIC,386791.0,107442.0,Hydro,2020-2021,45.5250549,-123.0049896,True
27,AGL ENERGY LIMITED,Nyngan Solar Plant,NSW,840121.0,233367.0,Solar,2020-2021,-31.5662057,147.0707349,True
28,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,630310.0,175086.0,Wind,2020-2021,-37.683252,142.551115,True
29,AGL ENERGY LIMITED,Rubicon Hydro Scheme,VIC,0.0,0.0,Hydro,2020-2021,-37.3259849,145.8614196,True
30,AGL ENERGY LIMITED,Silverton Wind Farm,NSW,2826436.0,785121.0,Wind,2020-2021,-31.86094989999999,141.2963491,True
32,AGL ENERGY LIMITED,Torrens Island Power Station,SA,6008329.0,1668980.0,Gas,2020-2021,-34.8065986,138.5231933,False
33,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,950951.0,264153.0,Wind,2020-2021,-35.1117422,137.7212617,True
35,AGL ENERGY LIMITED,Yarrawonga Hydro,VIC,156774.0,43548.0,Hydro,2020-2021,-36.0260723,146.0003241,True
36,AGL ENERGY LIMITED,Burrendong Hydro,NSW,43303.0,12029.0,Hydro,2020-2021,-32.6801776,149.1386215,True
37,AGL ENERGY LIMITED,Pindari Hydro,NSW,0.0,0.0,Hydro,2020-2021,-29.515155,151.288486,True
39,ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Pinjarra Generation Facility,WA,5739815.0,1594393.0,Gas,2020-2021,-32.6462926,115.9464342,False
41,APT PIPELINES LIMITED,Badgingarra Solar Farm,WA,108451.0,30125.0,Solar,2020-2021,-30.3988319,115.5547078,True
42,APT PIPELINES LIMITED,Badgingarra Wind Farm,WA,1701835.0,472732.0,Wind,2020-2021,-30.4100818,115.3200753,True
43,APT PIPELINES LIMITED,Daandine Power Station,QLD,406375.0,112882.0,Coal Seam Methane,2020-2021,-27.0861935,150.9425679,False
44,APT PIPELINES LIMITED,Darling Downs Solar Farm,QLD,755182.0,209773.0,Wind,2020-2021,-27.1212889,150.8943801,True
45,APT PIPELINES LIMITED,Diamantina Power Station,QLD,6884574.0,1912382.0,Gas,2020-2021,-20.7830295,139.4829711,False
46,APT PIPELINES LIMITED,Emu Downs Solar Farm,WA,173545.0,48207.0,Solar,2020-2021,-30.48468,115.415795,True
47,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,883949.0,245541.0,Wind,2020-2021,-30.4756515,115.381241,True
49,ARROW ENERGY HOLDINGS PTY LTD,Braemar 2 Power Station,QLD,1475610.0,409892.0,Coal Seam Methane,2020-2021,-27.1107842,150.9054673,False
51,ATCO AUSTRALIA PTY LTD,Karratha Power Station,WA,513078.0,142522.0,Gas,2020-2021,-20.7336955,116.8447057,False
56,BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,VIC,1228860.0,341350.0,Wind,2020-2021,-38.7478299,145.9494813,True
58,BEI WWF PTY LTD,Warradarge Wind Farm,WA,1797588.0,499330.0,Wind,2020-2021,-30.0578671,115.3296682,True
60,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,Gullen Solar Pty Ltd,NSW,67807.0,18835.0,Solar,2020-2021,-34.605567,149.4626469,True
61,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,1818406.0,505113.0,Wind,2020-2021,-33.863638,151.2049168,True
62,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,Newtricity Developments Biala Pty Ltd,NSW,311838.0,86622.0,Wind,2020-2021,-34.6217632,149.2364477,True
64,BHP GROUP LIMITED,Yarnima Power Station,WA,2691050.0,747514.0,Gas,2020-2021,-23.3435575,119.7109647,False
66,BLUEWATERS POWER 1 PTY LTD,Bluewaters Power 1,WA,5808996.0,1613610.0,Black Coal,2020-2021,-33.3297691,116.2265472,False
68,BLUEWATERS POWER 2 PTY LTD,Bluewaters Power 2,WA,6083427.0,1689841.0,Black Coal,2020-2021,-33.3297691,116.2265472,False
70,C S ENERGY LIMITED,Callide B Power Station,QLD,11317007.0,3143613.0,Black Coal,2020-2021,-24.2927187,150.4933758,False
71,C S ENERGY LIMITED,Callide C Power Station,QLD,18205965.0,5057213.0,Black Coal,2020-2021,-24.2927187,150.4933758,False
72,C S ENERGY LIMITED,Kogan Creek Power Station,QLD,18428566.0,5119046.0,Black Coal,2020-2021,-26.9146137,150.746994,False
74,CAPE BYRON MANAGEMENT PTY LTD,Broadwater Power Plant,NSW,698416.0,194005.0,Bagasse,2020-2021,-29.0145838,153.4300366,True
75,CAPE BYRON MANAGEMENT PTY LTD,Condong Power Plant,NSW,593907.0,164974.0,Bagasse,2020-2021,-28.3117883,153.4363815,True
79,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,1825006.0,506946.0,Wind,2020-2021,-29.7624218,151.5447433,True
81,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Appin CSM Power Station,NSW,899023.0,249729.0,Waste Coal Mine Gas,2020-2021,-34.200914,150.7874904,False
82,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Ardyaloon Facility,WA,7351.0,2042.0,Diesel,2020-2021,-16.4469782,123.0597129,False
83,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Beagle Bay Facility,WA,6767.0,1880.0,Diesel,2020-2021,-16.9830116,122.6651831,False
84,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Belrose LFG Power Station,NSW,349.0,97.0,Landfill Gas,2020-2021,-33.72828990000001,151.2179132,True
85,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Berwick LFG Power Station,VIC,34600.0,9611.0,Landfill Gas,2020-2021,-38.0309443,145.3437469,True
86,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Bidyadanga Facility,WA,10339.0,2872.0,Diesel,2020-2021,-18.6844063,121.7777973,False
87,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broadmeadows LFG Power Station,VIC,42580.0,11828.0,Landfill Gas,2020-2021,-37.6858788,144.9246674,True
88,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Brooklyn LFG Power Station,VIC,29263.0,8129.0,Landfill Gas,2020-2021,-37.8173492,144.8465361,True
89,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broome LNG Power Station,WA,499610.0,138780.0,Gas,2020-2021,-17.96182,122.236998,False
90,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Browns Plains LFG Power Station,QLD,55301.0,15361.0,Landfill Gas,2020-2021,-27.6624358,153.0527734,True
91,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Clayton LFG Power Station,VIC,294790.0,81886.0,Landfill Gas,2020-2021,-37.9145479,145.127492,True
92,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Coober Pedy Facility,SA,63400.0,17611.0,Wind,2020-2021,-29.013516,134.7544219,True
94,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,NSW,250956.0,69710.0,Wind,2020-2021,-34.8180225,149.399069,True
95,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Derby LNG Power Station,WA,122307.0,33974.0,Gas,2020-2021,-17.309288,123.6401839,False
96,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Djarindjin Facility,WA,6335.0,1760.0,Diesel,2020-2021,-16.514329,122.895699,False
97,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Eastern Creek LFG Power Station,NSW,25001.0,6945.0,Landfill Gas,2020-2021,-33.8102184,150.85064,True
98,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Fitzroy Crossing LNG Power Station,WA,51094.0,14193.0,Gas,2020-2021,-18.19797,125.5670892,False
99,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Gascoyne Facility,WA,2388.0,663.0,Diesel,2020-2021,-24.5453479,115.2837585,False
100,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,German Creek CMM Power Station,QLD,1024971.0,284714.0,Waste Coal Mine Gas,2020-2021,-25.47614107456473,152.8968730508393,False
101,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Glennies Creek WCMG Power Station,NSW,331564.0,92101.0,Waste Coal Mine Gas,2020-2021,-32.4612156,151.1069328,False
102,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grange Avenue LFG Power Station,NSW,16149.0,4486.0,Landfill Gas,2020-2021,-33.701442,150.8513512,True
103,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor 1 WCMG Power Station,QLD,510305.0,141752.0,Waste Coal Mine Gas,2020-2021,-25.4280672,151.1771816,False
104,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor 2 WCMG Power Station,QLD,345750.0,96042.0,Waste Coal Mine Gas,2020-2021,-25.4280672,151.1771816,False
105,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Halls Creek LNG Power Station,WA,42069.0,11686.0,Gas,2020-2021,-18.2229842,127.6701399,False
106,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Jack's Gully LFG Power Station,NSW,32506.0,9029.0,Landfill Gas,2020-2021,-31.2532183,146.921099,True
107,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Kalamunda Power Station,WA,0.0,0.0,Diesel,2020-2021,-31.9733275,116.0604722,False
108,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Laverton Facility,WA,14461.0,4017.0,Diesel,2020-2021,-28.6259124,122.4014814,False
109,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Leonora Facility,WA,29410.0,8170.0,Gas,2020-2021,-28.8849715,121.3309059,False
110,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Looma NGD Power Station,WA,9087.0,2524.0,Diesel,2020-2021,-18.0398016,124.1493803,False
111,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 1 LFG Power Station,NSW,43250.0,12014.0,Landfill Gas,2020-2021,-34.0506403,150.9872444,True
112,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 2 LFG Power Station,NSW,418510.0,116253.0,Landfill Gas,2020-2021,-34.0506403,150.9872444,True
113,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,McArthur River Power Station,NT,1182344.0,328429.0,Gas,2020-2021,-16.11427123151219,136.3288903783971,False
114,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Menzies Facility,WA,2251.0,625.0,Diesel,2020-2021,-29.6935575,121.0288851,False
115,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Moranbah North CMM Power Station,QLD,1298272.0,360631.0,Waste Coal Mine Gas,2020-2021,-21.8853292,147.9657585,False
116,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Mugga Lane LFG Power Station,ACT,0.0,0.0,Landfill Gas,2020-2021,-35.3739879,149.1324352,True
117,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek II WCMG Power Station,QLD,334009.0,92780.0,Waste Coal Mine Gas,2020-2021,-28.1913043,152.9375365,False
118,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek WCMG Power Station,QLD,281532.0,78203.0,Waste Coal Mine Gas,2020-2021,-28.1913043,152.9375365,False
119,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Pine Creek A Power Station,NT,765667.0,212685.0,Gas,2020-2021,-13.8226918,131.8344229,False
120,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Red Hill LFG Power Station,WA,77397.0,21499.0,Landfill Gas,2020-2021,-31.8548072,116.0538776,True
121,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Springvale LFG Power Station,VIC,22268.0,6186.0,Landfill Gas,2020-2021,-37.9487211,145.1529433,True
122,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tahmoor WCMG Power Station,NSW,173792.0,48276.0,Waste Coal Mine Gas,2020-2021,-34.2246566,150.5929466,False
123,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tamala Park LFG Power Station,WA,117355.0,32599.0,Landfill Gas,2020-2021,-31.704321,115.7349162,True
124,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tower CSM Power Station,NSW,587770.0,163269.0,Waste Coal Mine Gas,2020-2021,-31.2532183,146.921099,False
125,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Warmun Facility,WA,9427.0,2619.0,Diesel,2020-2021,-17.029704,128.2108177,False
126,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Weipa Solar Power Station,QLD,9029.0,2508.0,Solar,2020-2021,-12.6492936,141.8469901,True
127,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 1 LFG Power Station,SA,23767.0,6602.0,Landfill Gas,2020-2021,-34.8413535,138.54613,True
128,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 2 LFG Power Station,SA,62744.0,17429.0,Landfill Gas,2020-2021,-34.8413535,138.54613,True
129,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,VIC,81626.0,22674.0,Wind,2020-2021,-38.6073719,145.547975,True
131,CLARE SOLAR FARM HOLDINGS PTY LTD,Clare Solar Farm,QLD,726307.0,201752.0,Solar,2020-2021,-19.8396942,147.2103537,True
133,CLARKE ENERGY (AUSTRALIA) PTY. LTD.,Daandine Power Station,QLD,406375.0,112882.0,Coal Seam Methane,2020-2021,-27.0861935,150.9425679,False
135,CLEANCO QUEENSLAND LIMITED,Barron Gorge Power Station,QLD,680393.0,188998.0,Hydro,2020-2021,-16.8509999,145.6468624,True
136,CLEANCO QUEENSLAND LIMITED,Kareeya Power Station,QLD,2018871.0,560798.0,Hydro,2020-2021,-17.767023,145.5780181,True
137,CLEANCO QUEENSLAND LIMITED,Swanbank E Power Station,QLD,3894520.0,1081811.0,Gas,2020-2021,-27.6552772,152.8182067,False
138,CLEANCO QUEENSLAND LIMITED,Wivenhoe Power Station,QLD,676578.0,187938.0,Hydro,2020-2021,-27.3724152,152.6320267,True
140,CONTRACT POWER AUSTRALIA PTY LTD,Cue Town Powerstation,WA,12371.0,3436.0,Diesel,2020-2021,-27.4245191,117.8969772,False
141,CONTRACT POWER AUSTRALIA PTY LTD,Meekatharra Town Powerstation,WA,21671.0,6020.0,Diesel,2020-2021,-26.5956611,118.4935984,False
142,CONTRACT POWER AUSTRALIA PTY LTD,Mt Magnet Town Powerstation,WA,14074.0,3910.0,Gas,2020-2021,-28.0652329,117.8487476,False
143,CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,WA,11889.0,3303.0,Diesel,2020-2021,-32.1977913,121.7788563,False
144,CONTRACT POWER AUSTRALIA PTY LTD,Sandstone Town Powerstation,WA,2349.0,652.0,Diesel,2020-2021,-28.6401506,119.0459927,False
145,CONTRACT POWER AUSTRALIA PTY LTD,Wiluna Town Powerstation,WA,8508.0,2364.0,Diesel,2020-2021,-26.5943011,120.227356,False
146,CONTRACT POWER AUSTRALIA PTY LTD,Yalgoo Town Powerstation,WA,3555.0,987.0,Diesel,2020-2021,-28.3508702,116.7658255,False
148,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,2486495.0,690693.0,Wind,2020-2021,-31.9509006,115.8496117,True
150,DELTA ELECTRICITY PTY LTD,Vales Point Power Station,NSW,24372427.0,6770119.0,Black Coal,2020-2021,-33.1620493,151.5407221,False
152,DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Royalla Solar Farm,ACT,124964.0,34712.0,Solar,2020-2021,-35.4897929,149.1430018,True
154,DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,VIC,2930100.0,813917.0,Wind,2020-2021,-36.9847807,143.3906074,True
